Country,Date,Cases,Year,Pop_den,GDP_per_cap,Months_diff
Guinea,2015-02-25,3155.0,2015,46.5248901188344,769.255475432822,6
Guinea,2015-02-26,3175.0,2015,46.5248901188344,769.255475432822,6
Guinea,2015-02-27,3190.0,2015,46.5248901188344,769.255475432822,6
Guinea,2015-03-02,3205.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-04,3205.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-05,3237.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-06,3248.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-10,3285.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-11,3285.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-12,3330.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-13,3331.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-16,3373.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-17,3389.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-18,3389.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-20,3404.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-23,3420.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-24,3429.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-25,3429.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-26,3459.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-03-27,3466.0,2015,46.5248901188344,769.255475432822,7
Guinea,2015-04-07,3515.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-09,3515.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-13,3541.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-14,3548.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-15,3548.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-16,3566.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-17,3569.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-20,3565.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-21,3565.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-22,3565.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-23,3568.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-24,3576.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-27,3585.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-28,3584.0,2015,46.5248901188344,769.255475432822,8
Guinea,2015-04-30,3581.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-01,3578.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-04,3591.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-05,3589.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-06,3589.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-07,3592.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-08,3592.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-11,3599.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-12,3597.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-13,3599.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-14,3615.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-15,3619.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-18,3626.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-19,3635.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-20,3635.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-21,3649.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-22,3647.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-25,3640.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-26,3641.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-27,3641.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-28,3639.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-05-29,3644.0,2015,46.5248901188344,769.255475432822,9
Guinea,2015-06-01,3653.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-02,3652.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-03,3652.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-04,3657.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-05,3664.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-08,3669.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-09,3670.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-10,3670.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-11,3674.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-12,3677.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-15,3677.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-16,3678.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-17,3674.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-18,3675.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-19,3674.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-22,3698.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-23,3718.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-24,3718.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-25,3718.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-26,3720.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-29,3724.0,2015,46.5248901188344,769.255475432822,10
Guinea,2015-06-30,3729.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-01,3729.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-02,3745.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-03,3750.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-06,3744.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-07,3748.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-08,3748.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-09,3744.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-10,3751.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-13,3754.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-14,3760.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-15,3760.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-16,3762.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-17,3770.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-20,3784.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-21,3783.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-22,3783.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-23,3788.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-24,3787.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-27,3792.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-28,3786.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-29,3786.0,2015,46.5248901188344,769.255475432822,11
Guinea,2015-07-30,3785.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-07-31,3781.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-03,3786.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-04,3784.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-05,3784.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-06,3792.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-07,3795.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-10,3791.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-11,3787.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-12,3787.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-13,3792.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-14,3791.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-17,3790.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-18,3786.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-19,3786.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-20,3792.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-21,3795.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-24,3790.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-25,3792.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-26,3792.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-27,3797.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-28,3797.0,2015,46.5248901188344,769.255475432822,12
Guinea,2015-08-31,3790.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-01,3792.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-02,3792.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-03,3792.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-04,3792.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-07,3793.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-08,3792.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-09,3792.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-10,3791.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-11,3791.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-14,3793.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-15,3792.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-16,3792.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-17,3794.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-18,3794.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-21,3797.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-22,3800.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-23,3800.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-24,3801.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-25,3797.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-28,3805.0,2015,46.5248901188344,769.255475432822,13
Guinea,2015-09-29,3805.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-09-30,3805.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-01,3808.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-02,3809.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-05,3804.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-06,3804.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-07,3804.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-08,3799.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-09,3800.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-13,3800.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-15,3802.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-16,3804.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-20,3803.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-22,3801.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-23,3801.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-26,3804.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-27,3806.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-29,3808.0,2015,46.5248901188344,769.255475432822,14
Guinea,2015-10-30,3808.0,2015,46.5248901188344,769.255475432822,15
Guinea,2015-11-03,3810.0,2015,46.5248901188344,769.255475432822,15
Guinea,2015-11-05,3805.0,2015,46.5248901188344,769.255475432822,15
Guinea,2015-11-06,3805.0,2015,46.5248901188344,769.255475432822,15
Guinea,2015-11-10,3805.0,2015,46.5248901188344,769.255475432822,15
Guinea,2015-11-11,3805.0,2015,46.5248901188344,769.255475432822,15
Guinea,2015-11-12,3805.0,2015,46.5248901188344,769.255475432822,15
Guinea,2015-11-16,3805.0,2015,46.5248901188344,769.255475432822,15
Guinea,2015-11-17,3804.0,2015,46.5248901188344,769.255475432822,15
Guinea,2015-11-20,3804.0,2015,46.5248901188344,769.255475432822,15
Guinea,2015-11-24,3804.0,2015,46.5248901188344,769.255475432822,15
Guinea,2015-11-26,3804.0,2015,46.5248901188344,769.255475432822,15
Guinea,2015-12-01,3804.0,2015,46.5248901188344,769.255475432822,16
Guinea,2015-12-02,3804.0,2015,46.5248901188344,769.255475432822,16
Guinea,2015-12-03,3805.0,2015,46.5248901188344,769.255475432822,16
Guinea,2015-12-09,3804.0,2015,46.5248901188344,769.255475432822,16
Guinea,2015-12-10,3804.0,2015,46.5248901188344,769.255475432822,16
Guinea,2015-12-11,3804.0,2015,46.5248901188344,769.255475432822,16
Guinea,2015-12-15,3807.0,2015,46.5248901188344,769.255475432822,16
Guinea,2015-12-16,3807.0,2015,46.5248901188344,769.255475432822,16
Guinea,2015-12-17,3805.0,2015,46.5248901188344,769.255475432822,16
Guinea,2015-12-22,3804.0,2015,46.5248901188344,769.255475432822,16
Guinea,2015-12-23,3804.0,2015,46.5248901188344,769.255475432822,16
Guinea,2015-12-29,3804.0,2015,46.5248901188344,769.255475432822,17
Guinea,2016-03-23,3804.0,2016,47.7715855445222,830.246163888423,19
Italy,2015-05-14,1.0,2015,205.366538391305,30242.3861352184,9
Italy,2015-05-15,1.0,2015,205.366538391305,30242.3861352184,9
Italy,2015-05-18,1.0,2015,205.366538391305,30242.3861352184,9
Italy,2015-05-19,1.0,2015,205.366538391305,30242.3861352184,9
Italy,2015-05-20,1.0,2015,205.366538391305,30242.3861352184,9
Italy,2015-05-21,1.0,2015,205.366538391305,30242.3861352184,9
Italy,2015-05-22,1.0,2015,205.366538391305,30242.3861352184,9
Italy,2015-05-25,1.0,2015,205.366538391305,30242.3861352184,9
Italy,2015-05-26,1.0,2015,205.366538391305,30242.3861352184,9
Italy,2015-05-27,1.0,2015,205.366538391305,30242.3861352184,9
Italy,2015-05-28,1.0,2015,205.366538391305,30242.3861352184,9
Italy,2015-05-29,1.0,2015,205.366538391305,30242.3861352184,9
Italy,2015-06-01,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-02,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-03,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-04,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-05,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-08,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-09,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-10,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-11,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-12,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-15,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-16,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-17,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-18,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-19,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-22,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-23,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-24,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-25,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-26,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-29,1.0,2015,205.366538391305,30242.3861352184,10
Italy,2015-06-30,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-01,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-02,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-03,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-06,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-07,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-08,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-09,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-10,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-13,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-14,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-15,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-16,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-17,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-20,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-21,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-22,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-23,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-24,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-27,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-28,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-29,1.0,2015,205.366538391305,30242.3861352184,11
Italy,2015-07-30,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-07-31,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-03,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-04,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-05,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-06,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-07,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-10,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-11,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-12,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-13,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-14,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-17,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-18,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-19,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-20,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-21,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-24,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-25,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-26,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-27,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-28,1.0,2015,205.366538391305,30242.3861352184,12
Italy,2015-08-31,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-01,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-02,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-03,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-04,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-07,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-08,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-09,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-10,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-11,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-14,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-15,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-16,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-17,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-18,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-21,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-22,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-23,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-24,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-25,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-28,1.0,2015,205.366538391305,30242.3861352184,13
Italy,2015-09-29,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-09-30,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-01,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-02,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-05,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-06,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-07,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-08,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-09,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-13,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-15,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-16,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-20,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-22,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-23,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-26,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-27,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-29,1.0,2015,205.366538391305,30242.3861352184,14
Italy,2015-10-30,1.0,2015,205.366538391305,30242.3861352184,15
Italy,2015-11-03,1.0,2015,205.366538391305,30242.3861352184,15
Italy,2015-11-05,1.0,2015,205.366538391305,30242.3861352184,15
Italy,2015-11-06,1.0,2015,205.366538391305,30242.3861352184,15
Italy,2015-11-10,1.0,2015,205.366538391305,30242.3861352184,15
Italy,2015-11-11,1.0,2015,205.366538391305,30242.3861352184,15
Italy,2015-11-12,1.0,2015,205.366538391305,30242.3861352184,15
Italy,2015-11-16,1.0,2015,205.366538391305,30242.3861352184,15
